"Pathway","Gene","Contrast","Database","p.adjust"
"Steroid biosynthesis","6646","Apalu_vs_Control_DHT","KEGG",0.0103924261667947
"Steroid biosynthesis","1717","Apalu_vs_Control_DHT","KEGG",0.0103924261667947
"Steroid biosynthesis","2222","Apalu_vs_Control_DHT","KEGG",0.0103924261667947
"PPAR signaling pathway","2181","Apalu_vs_Control_DHT","KEGG",0.0323492493513554
"PPAR signaling pathway","1622","Apalu_vs_Control_DHT","KEGG",0.0323492493513554
"PPAR signaling pathway","6319","Apalu_vs_Control_DHT","KEGG",0.0323492493513554
"PPAR signaling pathway","3157","Apalu_vs_Control_DHT","KEGG",0.0323492493513554
"PPAR signaling pathway","126129","Apalu_vs_Control_DHT","KEGG",0.0323492493513554
"PPAR signaling pathway","9415","Apalu_vs_Control_DHT","KEGG",0.0323492493513554
"PPAR signaling pathway","79966","Apalu_vs_Control_DHT","KEGG",0.0323492493513554
"PPAR signaling pathway","2172","Apalu_vs_Control_DHT","KEGG",0.0323492493513554
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","3915","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","27232","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","85301","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","8671","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","1290","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","168620","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","6469","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","3912","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","64714","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","7852","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","284217","Apalu_vs_Control_DHT","Reactome",0.000366844605464797
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","3915","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","27232","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","85301","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","9429","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","8671","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","1290","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","168620","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","6469","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","3912","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","64714","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","7852","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","284217","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","60481","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","79993","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","31","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","2181","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","2194","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","6319","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","9200","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","79966","Apalu_vs_Control_DHT","Reactome",0.000683672487456626
"REACTOME_METABOLISM_OF_STEROIDS","6604","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","31","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","403313","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","2194","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","10682","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","1718","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","8647","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","6319","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","1717","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","3157","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","2222","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","8644","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","3638","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","2172","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_METABOLISM_OF_STEROIDS","1583","Apalu_vs_Control_DHT","Reactome",0.000709818004502729
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","403313","Apalu_vs_Control_DHT","Reactome",0.00753595594601628
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","10682","Apalu_vs_Control_DHT","Reactome",0.00753595594601628
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","1718","Apalu_vs_Control_DHT","Reactome",0.00753595594601628
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","1717","Apalu_vs_Control_DHT","Reactome",0.00753595594601628
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","3157","Apalu_vs_Control_DHT","Reactome",0.00753595594601628
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","2222","Apalu_vs_Control_DHT","Reactome",0.00753595594601628
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","6604","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","31","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","2194","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","6319","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","1717","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","3157","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","2222","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","3638","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","60481","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","79993","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","31","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","2181","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","3248","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","2194","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","1622","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","6319","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","8644","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","9415","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","9200","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","79966","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","242","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_FATTY_ACID_METABOLISM","8529","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","6604","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","31","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","2194","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","6319","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","1717","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","3157","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","2222","Apalu_vs_Control_DHT","Reactome",0.00787712515321707
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","1135","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","113457","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","59345","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","2897","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","2898","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","112714","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","113","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","2550","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","1740","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","2556","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","10382","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","57554","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","83988","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","27092","Apalu_vs_Control_DHT","Reactome",0.0113009178968959
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","3915","Apalu_vs_Control_DHT","Reactome",0.0320529888897434
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","85301","Apalu_vs_Control_DHT","Reactome",0.0320529888897434
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","8671","Apalu_vs_Control_DHT","Reactome",0.0320529888897434
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","1290","Apalu_vs_Control_DHT","Reactome",0.0320529888897434
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","3912","Apalu_vs_Control_DHT","Reactome",0.0320529888897434
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","284217","Apalu_vs_Control_DHT","Reactome",0.0320529888897434
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","3915","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","85301","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","1290","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","3912","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","284217","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","1135","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","9455","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","113457","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","8495","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","590","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","59345","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","2897","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","3781","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","2898","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","22865","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","112714","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","113","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","2550","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","1740","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","2556","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","10382","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","57554","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","83988","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","170850","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_NEURONAL_SYSTEM","27092","Apalu_vs_Control_DHT","Reactome",0.0359920042152779
"REACTOME_LDL_CLEARANCE","3949","Apalu_vs_Control_DHT","Reactome",0.0439609771333399
"REACTOME_LDL_CLEARANCE","6646","Apalu_vs_Control_DHT","Reactome",0.0439609771333399
"REACTOME_LDL_CLEARANCE","4864","Apalu_vs_Control_DHT","Reactome",0.0439609771333399
"REACTOME_LDL_CLEARANCE","23491","Apalu_vs_Control_DHT","Reactome",0.0439609771333399
"REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION","31","Apalu_vs_Control_DHT","Reactome",0.0446372327945109
"REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION","2194","Apalu_vs_Control_DHT","Reactome",0.0446372327945109
"REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION","51085","Apalu_vs_Control_DHT","Reactome",0.0446372327945109
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","1135","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","113457","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","590","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","59345","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","2897","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","2898","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","112714","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","113","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","2550","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","1740","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","2556","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","10382","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","57554","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","83988","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","27092","Apalu_vs_Control_DHT","Reactome",0.0450410209825378
"HALLMARK_ANDROGEN_RESPONSE","6652","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","27347","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","22936","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","60481","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","7163","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","6675","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","6611","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","6414","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","55839","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","10257","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","9455","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","2289","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","56937","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","4094","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","7113","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","563","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","3817","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","2181","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","3248","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","11099","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","220","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","4824","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","445347","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","8611","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","79689","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","1622","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","65986","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","11057","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","56172","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","1718","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","10788","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","6319","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","3157","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","10397","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","8916","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","3638","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","354","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","8821","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_ANDROGEN_RESPONSE","9590","Apalu_vs_Control_DHT","Hallmark",7.31854142102388e-30
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","5833","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","3949","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","2194","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","10682","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","6319","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","1717","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","3157","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","2222","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","9415","Apalu_vs_Control_DHT","Hallmark",0.0229088469175661
"HALLMARK_ESTROGEN_RESPONSE_EARLY","60481","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","2289","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","3480","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","2194","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","9687","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","11057","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","84187","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","1717","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","23052","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","2444","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","5979","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","2222","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
